UNITID,CIPCODE,MAJORNUM,AWLEVEL,XCTOTALT,CTOTALT
218113,"48.9999",1,2,"R",4
218113,"50.0402",1,2,"R",7
218113,"51.0601",1,2,"R",23
218113,"51.0602",1,3,"R",19
218113,"51.0707",1,2,"R",14
218113,"51.0707",1,3,"R",16
218113,"51.0716",1,2,"R",6
218113,"51.0801",1,2,"R",15
218113,"51.0803",1,3,"R",24
218113,"51.0806",1,3,"R",30
218113,"51.0904",1,2,"R",3
218113,"51.0904",1,3,"R",8
218113,"51.0904",1,20,"R",46
218113,"51.0907",1,3,"R",29
218113,"51.0907",1,21,"R",17
218113,"51.0908",1,3,"R",11
218113,"51.0909",1,2,"R",4
218113,"51.0909",1,3,"R",12
218113,"51.0910",1,3,"R",11
218113,"51.0920",1,2,"R",11
218113,"51.1004",1,3,"R",11
218113,"51.1012",1,21,"R",19
218113,"51.3801",1,3,"R",135
218113,"52.0201",1,3,"R",40
218113,"52.0201",1,21,"R",78
218113,"52.0202",1,3,"R",15
218113,"52.0203",1,2,"R",14
218113,"52.0301",1,3,"R",33
218113,"52.0301",1,21,"R",47
218113,"52.0401",1,2,"R",7
218113,"52.0401",1,3,"R",11
218113,"52.0701",1,2,"R",46
218113,"52.0904",1,3,"R",6
218113,"52.1801",1,3,"R",45
218113,"52.1801",1,21,"R",65
218113,"99",1,2,"R",574
218113,"99",1,3,"R",1177
218113,"99",1,5,"R",6
218113,"99",1,20,"R",46
218113,"99",1,21,"R",1538
218140,"01.0607",1,3,"R",9
218140,"03.0511",1,3,"R",19
218140,"11.0301",1,3,"R",18
218140,"11.0301",1,21,"R",24
218140,"11.1003",1,3,"R",17
218140,"11.1003",1,21,"R",22
218140,"11.9999",1,3,"R",7
218140,"11.9999",1,21,"R",5
218140,"12.0401",1,21,"R",76
218140,"12.0501",1,3,"R",13
218140,"12.0503",1,3,"R",25
218140,"12.0503",1,21,"R",27
218140,"12.0508",1,21,"R",27
218140,"13.0101",1,3,"R",46
218140,"15.0000",1,3,"R",0
218140,"15.0201",1,3,"R",14
218140,"15.0303",1,3,"R",11
218140,"15.0303",1,21,"R",11
218140,"15.0499",1,3,"R",1
218140,"15.0499",1,21,"R",1
218140,"15.1001",1,3,"R",9
218140,"15.1102",1,21,"R",15
218140,"19.0708",1,3,"R",14
218140,"19.0709",1,21,"R",12
218140,"22.0302",1,3,"R",7
218140,"22.0302",1,21,"R",4
218140,"24.0101",1,3,"R",284
218140,"24.0101",1,21,"R",17
218140,"30.9999",1,3,"R",38
218140,"43.0104",1,3,"R",25
218140,"43.0104",1,21,"R",34
218140,"44.0000",1,3,"R",21
218140,"46.0302",1,21,"R",7
218140,"46.0303",1,21,"R",65
218140,"47.0201",1,21,"R",48
218140,"47.0605",1,21,"R",17
218140,"47.0616",1,21,"R",18
218140,"48.0501",1,3,"R",10
218140,"48.0501",1,21,"R",10
218140,"48.0508",1,21,"R",62
218140,"50.0401",1,3,"R",36
218140,"51.0601",1,21,"R",9
218140,"51.0602",1,3,"R",18
218140,"51.0707",1,21,"R",62
218140,"51.0801",1,21,"R",6
218140,"51.0803",1,3,"R",12
218140,"51.0806",1,3,"R",20
218140,"51.0902",1,21,"R",5
218140,"51.0904",1,3,"R",9
218140,"51.0904",1,21,"R",45
218140,"51.0907",1,3,"R",13
218140,"51.0908",1,3,"R",6
218140,"51.0909",1,3,"R",20
218140,"51.0909",1,21,"R",0
218140,"51.0910",1,21,"R",20
218140,"51.1004",1,3,"R",10
218140,"51.1009",1,21,"R",40
218140,"51.3501",1,21,"R",17
218140,"51.3801",1,3,"R",126
218140,"51.3801",1,21,"R",0
218140,"51.3901",1,2,"R",22
218140,"51.3901",1,21,"R",6
218140,"51.3902",1,21,"R",7
218140,"52.0101",1,3,"R",105
218140,"52.0101",1,21,"R",126
218140,"52.0301",1,3,"R",30
218140,"52.0401",1,3,"R",0
218140,"52.0401",1,21,"R",6
218140,"52.0408",1,21,"R",0
218140,"52.0411",1,21,"R",50
218140,"52.0904",1,3,"R",0
218140,"52.1001",1,21,"R",6
218140,"52.1910",1,3,"R",0
218140,"99",1,2,"R",22
218140,"99",1,3,"R",993
218140,"99",1,21,"R",907
218159,"12.0401",1,2,"R",71
218159,"12.0413",1,21,"R",0
218159,"99",1,2,"R",71
218159,"99",1,21,"R",0
218195,"12.0401",1,2,"R",60
218195,"12.0413",1,21,"R",0
218195,"99",1,2,"R",60
218195,"99",1,21,"R",0
218229,"03.0104",1,5,"R",2
218229,"09.0102",1,5,"R",15
218229,"09.0702",1,5,"R",0
218229,"11.0101",1,5,"R",14
218229,"11.1003",1,5,"R",4
218229,"13.0101",1,5,"R",0
218229,"13.1001",1,5,"R",6
218229,"13.1001",1,7,"R",13
218229,"13.1202",1,5,"R",26
218229,"13.1203",1,5,"R",0
218229,"13.1205",1,7,"R",0
218229,"13.1207",1,7,"R",22
218229,"13.1210",1,5,"R",20
218229,"13.1299",1,7,"R",65
218229,"13.1302",1,7,"R",4
218229,"13.1314",1,5,"R",4
218229,"16.0905",1,5,"R",2
218229,"22.0000",1,5,"R",10
218229,"23.0101",1,5,"R",12
218229,"24.0101",1,5,"R",14
218229,"24.0102",1,5,"R",0
218229,"24.0103",1,5,"R",1
218229,"26.0101",1,5,"R",25
218229,"27.0101",1,5,"R",14
218229,"30.2001",1,5,"R",3
218229,"30.7001",1,5,"R",0
218229,"31.0505",1,5,"R",40
218229,"31.0505",1,7,"R",1
218229,"31.0507",1,5,"R",1
218229,"40.0501",1,5,"R",17
218229,"42.0101",1,5,"R",46
218229,"43.0103",1,5,"R",0
218229,"43.0302",1,6,"R",0
218229,"43.0302",1,7,"R",12
218229,"43.0302",1,21,"R",0
218229,"44.0000",1,5,"R",18
218229,"45.0401",1,5,"R",33
218229,"45.0902",1,21,"R",2
218229,"45.1001",1,5,"R",14
218229,"45.1101",1,5,"R",8
218229,"50.0102",1,5,"R",9
218229,"50.0701",1,5,"R",12
218229,"50.0702",1,7,"R",2
218229,"50.0901",1,5,"R",4
218229,"51.1509",1,2,"R",0
218229,"51.1509",1,21,"R",0
218229,"51.2207",1,5,"R",22
218229,"51.3801",1,5,"R",110
218229,"51.3820",1,7,"R",0
218229,"52.0201",1,5,"R",213
218229,"52.0201",1,7,"R",139
218229,"52.0201",1,21,"R",0
218229,"54.0101",1,5,"R",14
218229,"99",1,2,"R",0
218229,"99",1,5,"R",733
218229,"99",1,6,"R",0
218229,"99",1,7,"R",258
218229,"99",1,21,"R",2
218238,"09.0101",1,5,"R",3
218238,"11.0199",1,3,"R",4
218238,"11.0199",2,3,"R",1
218238,"11.0199",1,5,"R",27
218238,"11.0201",1,3,"R",2
218238,"11.0201",1,5,"R",4
218238,"11.0299",1,5,"R",0
218238,"11.1003",1,5,"R",3
218238,"11.1003",2,5,"R",1
218238,"11.1099",1,3,"R",0
218238,"11.1099",1,5,"R",7
218238,"13.0401",1,7,"R",5
218238,"13.0501",1,7,"R",0
218238,"13.1202",1,5,"R",2
218238,"13.1205",1,5,"R",0
218238,"13.1210",1,5,"R",1
218238,"13.1305",1,5,"R",0
218238,"13.1311",1,5,"R",0
218238,"13.1312",1,5,"R",2
218238,"13.1314",1,5,"R",2
218238,"19.0708",1,5,"R",0
218238,"22.0001",1,5,"R",0
218238,"23.0101",1,5,"R",1
218238,"23.1301",1,5,"R",1
218238,"23.1302",1,5,"R",0
218238,"24.0101",1,3,"R",17
218238,"24.0101",1,5,"R",22
218238,"26.0101",1,5,"R",7
218238,"27.0101",1,5,"R",0
218238,"31.0504",1,5,"R",0
218238,"31.0599",1,5,"R",10
218238,"40.0501",1,5,"R",0
218238,"42.0101",1,5,"R",18
218238,"43.0103",1,5,"R",17
218238,"44.0701",1,5,"R",60
218238,"44.0701",1,7,"R",53
218238,"50.0409",1,5,"R",0
218238,"50.0501",1,5,"R",0
218238,"50.0702",1,5,"R",2
218238,"50.0702",2,5,"R",1
218238,"50.0901",1,5,"R",0
218238,"50.0903",1,5,"R",3
218238,"51.0701",1,5,"R",42
218238,"51.0701",2,5,"R",1
218238,"51.0913",1,5,"R",0
218238,"51.2706",1,7,"R",13
218238,"51.2706",2,7,"R",1
218238,"51.3801",1,5,"R",0
218238,"52.0101",1,3,"R",9
218238,"52.0101",1,5,"R",78
218238,"52.0101",2,5,"R",12
218238,"52.0101",1,7,"R",5
218238,"52.0101",2,7,"R",1
218238,"52.0201",1,5,"R",12
218238,"52.0201",2,5,"R",3
218238,"52.0201",1,7,"R",32
218238,"52.0299",1,3,"R",0
218238,"52.0299",1,5,"R",25
218238,"52.0299",2,5,"R",2
218238,"52.0299",1,7,"R",0
218238,"52.0601",1,5,"R",0
218238,"52.1001",1,5,"R",12
218238,"52.1005",1,5,"R",2
218238,"52.1201",1,3,"R",0
218238,"52.1201",1,5,"R",0
218238,"52.1401",1,5,"R",8
218238,"52.1401",2,5,"R",7
218238,"54.0101",1,5,"R",4
218238,"99",1,3,"R",32
218238,"99",2,3,"R",1
218238,"99",1,5,"R",375
218238,"99",2,5,"R",27
218238,"99",1,7,"R",108
218238,"99",2,7,"R",2
218335,"13.1327",1,6,"R",0
218335,"26.0102",1,7,"R",19
218335,"26.0202",1,7,"R",0
218335,"26.0202",1,17,"R",7
218335,"26.0499",1,17,"R",6
218335,"26.0499",1,18,"R",0
218335,"26.0503",1,17,"R",1
218335,"26.1001",1,17,"R",3
218335,"26.1101",1,17,"R",0
218335,"26.1102",1,7,"R",2
218335,"26.1102",1,17,"R",1
218335,"26.1103",1,17,"R",0
218335,"26.1309",1,7,"R",10
218335,"26.1309",1,17,"R",0
218335,"26.1501",1,17,"R",5
218335,"51.0000",1,5,"R",12
218335,"51.0000",1,7,"R",0
218335,"51.0203",1,7,"R",41
218335,"51.0401",1,17,"R",0
218335,"51.0401",1,18,"R",76
218335,"51.0502",1,7,"R",11
218335,"51.0503",1,7,"R",0
218335,"51.0701",1,7,"R",43
218335,"51.0701",1,17,"R",26
218335,"51.0901",1,7,"R",31
218335,"51.0912",1,7,"R",96
218335,"51.0999",1,7,"R",4
218335,"51.0999",1,8,"R",0
218335,"51.1102",1,6,"R",0
218335,"51.1102",1,7,"R",7
218335,"51.1201",1,18,"R",147
218335,"51.1401",1,7,"R",19
218335,"51.1509",1,7,"R",0
218335,"51.2001",1,8,"R",0
218335,"51.2001",1,18,"R",64
218335,"51.2003",1,6,"R",0
218335,"51.2003",1,17,"R",3
218335,"51.2201",1,7,"R",0
218335,"51.2207",1,7,"R",7
218335,"51.2306",1,17,"R",58
218335,"51.2306",1,18,"R",0
218335,"51.2308",1,17,"R",63
218335,"51.2399",1,7,"R",0
218335,"51.2399",1,17,"R",6
218335,"51.2706",1,7,"R",9
218335,"51.2706",1,17,"R",1
218335,"51.3801",1,5,"R",155
218335,"51.3803",1,7,"R",74
218335,"51.3804",1,17,"R",31
218335,"51.3808",1,17,"R",3
218335,"51.3810",1,8,"R",3
218335,"51.3818",1,17,"R",57
218335,"51.9999",1,6,"R",6
218335,"99",1,5,"R",167
218335,"99",1,6,"R",6
218335,"99",1,7,"R",373
218335,"99",1,8,"R",3
218335,"99",1,17,"R",271
218335,"99",1,18,"R",287
218353,"11.0301",1,3,"R",35
218353,"11.0301",1,21,"R",19
218353,"11.0901",1,21,"R",0
218353,"11.1003",1,21,"R",15
218353,"11.9999",1,3,"R",32
218353,"11.9999",1,21,"R",32
218353,"13.1319",1,3,"R",0
218353,"14.0102",1,3,"R",13
218353,"15.0000",1,3,"R",0
218353,"15.0101",1,3,"R",8
218353,"15.0101",1,21,"R",12
218353,"15.0201",1,3,"R",2
218353,"15.0201",1,21,"R",4
218353,"15.0303",1,3,"R",9
218353,"15.0303",1,21,"R",0
218353,"15.0499",1,3,"R",29
218353,"15.0499",1,21,"R",23
218353,"15.0615",1,21,"R",0
218353,"15.0805",1,3,"R",3
218353,"15.0805",1,21,"R",0
218353,"15.1001",1,21,"R",26
218353,"15.1303",1,21,"R",11
218353,"15.1306",1,21,"R",4
218353,"16.1603",1,21,"R",5
218353,"19.0708",1,3,"R",15
218353,"19.0709",1,21,"R",21
218353,"22.0302",1,3,"R",19
218353,"22.0302",1,21,"R",11
218353,"24.0101",1,3,"R",315
218353,"24.0101",1,21,"R",129
218353,"30.9999",1,3,"R",72
218353,"41.0205",1,21,"R",0
218353,"43.0104",1,3,"R",26
218353,"43.0104",1,21,"R",8
218353,"44.0000",1,3,"R",31
218353,"46.0302",1,21,"R",18
218353,"46.0415",1,3,"R",27
218353,"47.0105",1,2,"R",13
218353,"47.0201",1,2,"R",5
218353,"47.0201",1,3,"R",7
218353,"47.0201",1,21,"R",9
218353,"47.0604",1,3,"R",14
218353,"47.0604",1,20,"R",7
218353,"47.0604",1,21,"R",27
218353,"48.0501",1,2,"R",8
218353,"48.0501",1,3,"R",8
218353,"48.0501",1,21,"R",7
218353,"48.0508",1,3,"R",26
218353,"48.0508",1,21,"R",60
218353,"50.0402",1,3,"R",7
218353,"51.0601",1,2,"R",13
218353,"51.0602",1,3,"R",16
218353,"51.0707",1,3,"R",0
218353,"51.0716",1,21,"R",3
218353,"51.0805",1,2,"R",0
218353,"51.0805",1,21,"R",13
218353,"51.0806",1,3,"R",13
218353,"51.0904",1,3,"R",0
218353,"51.0904",1,21,"R",8
218353,"51.0905",1,21,"R",4
218353,"51.0907",1,3,"R",14
218353,"51.0908",1,3,"R",11
218353,"51.0909",1,2,"R",5
218353,"51.1004",1,3,"R",8
218353,"51.1009",1,21,"R",8
218353,"51.1105",1,21,"R",58
218353,"51.1109",1,21,"R",0
218353,"51.1199",1,21,"R",0
218353,"51.1501",1,21,"R",19
218353,"51.3801",1,3,"R",106
218353,"51.3901",1,2,"R",26
218353,"51.3902",1,21,"R",41
218353,"51.9999",1,21,"R",37
218353,"52.0101",1,21,"R",12
218353,"52.0201",1,3,"R",32
218353,"52.0201",1,21,"R",11
218353,"52.0212",1,21,"R",5
218353,"52.0301",1,3,"R",20
218353,"52.0301",1,21,"R",25
218353,"52.0401",1,3,"R",1
218353,"52.0401",1,21,"R",4
218353,"52.1801",1,3,"R",16
218353,"52.1801",1,21,"R",16
218353,"99",1,2,"R",70
218353,"99",1,3,"R",935
218353,"99",1,20,"R",7
218353,"99",1,21,"R",705
218399,"09.0102",1,5,"R",2
218399,"11.1003",1,5,"R",1
218399,"13.1202",1,5,"R",0
218399,"13.1210",1,5,"R",0
218399,"13.1305",1,5,"R",0
218399,"13.1311",1,5,"R",0
218399,"13.1318",1,5,"R",0
218399,"13.1322",1,5,"R",0
218399,"23.0101",1,5,"R",1
218399,"24.0101",1,5,"R",1
218399,"26.0101",1,5,"R",7
218399,"27.0101",1,5,"R",0
218399,"31.0301",1,5,"R",8
218399,"39.0401",1,5,"R",2
218399,"39.0601",1,5,"R",2
218399,"43.0103",1,5,"R",10
218399,"43.0402",1,5,"R",0
218399,"45.1001",1,5,"R",0
218399,"45.1101",1,5,"R",9
218399,"51.1504",1,5,"R",5
218399,"52.0201",1,5,"R",13
218399,"52.0299",1,5,"R",14
218399,"54.0101",1,5,"R",0
218399,"99",1,5,"R",75
218414,"09.0101",1,5,"R",0
218414,"09.9999",1,5,"R",3
218414,"09.9999",2,5,"R",1
218414,"11.0101",1,5,"R",1
218414,"13.1202",1,5,"R",4
218414,"13.1203",1,5,"R",0
218414,"13.1210",1,5,"R",1
218414,"13.1312",1,5,"R",0
218414,"13.1314",1,5,"R",7
218414,"13.1318",1,5,"R",1
218414,"13.1322",1,5,"R",0
218414,"16.0101",1,5,"R",0
218414,"16.0905",1,5,"R",0
218414,"19.0708",1,5,"R",0
218414,"22.0001",1,5,"R",0
218414,"23.0101",1,5,"R",1
218414,"24.0102",1,5,"R",0
218414,"24.0102",2,5,"R",1
218414,"26.0101",1,5,"R",17
218414,"26.0101",2,5,"R",2
218414,"26.1501",1,5,"R",1
218414,"27.0101",1,5,"R",1
218414,"30.0801",1,5,"R",0
218414,"30.9999",1,5,"R",4
218414,"31.0101",1,5,"R",3
218414,"31.0504",1,5,"R",22
218414,"31.0504",2,5,"R",3
218414,"31.0504",1,7,"R",5
218414,"31.0505",1,5,"R",20
218414,"31.0505",2,5,"R",1
218414,"38.9999",1,5,"R",0
218414,"39.0501",1,5,"R",0
218414,"40.0501",1,5,"R",1
218414,"40.0501",2,5,"R",1
218414,"42.0101",1,5,"R",13
218414,"42.0101",2,5,"R",2
218414,"43.0199",1,5,"R",16
218414,"43.0199",2,5,"R",2
218414,"44.0401",1,5,"R",0
218414,"45.0901",1,5,"R",0
218414,"45.1001",1,5,"R",5
218414,"45.1101",1,5,"R",2
218414,"50.0409",1,5,"R",4
218414,"50.0409",2,5,"R",4
218414,"50.0501",1,5,"R",1
218414,"50.0701",1,5,"R",3
218414,"50.0901",1,5,"R",6
218414,"50.0902",1,5,"R",0
218414,"50.0904",1,5,"R",0
218414,"50.0999",1,5,"R",1
218414,"50.0999",2,5,"R",1
218414,"50.1002",1,5,"R",0
218414,"51.0001",1,5,"R",8
218414,"51.0701",1,5,"R",10
218414,"51.0812",1,5,"R",8
218414,"51.1101",1,5,"R",0
218414,"51.1102",1,5,"R",0
218414,"51.1103",1,5,"R",0
218414,"51.3801",1,5,"R",23
218414,"52.0201",1,5,"R",33
218414,"52.0201",2,5,"R",5
218414,"52.0213",1,7,"R",14
218414,"52.0301",1,5,"R",4
218414,"52.0301",2,5,"R",2
218414,"52.1499",1,5,"R",6
218414,"54.0101",1,5,"R",3
218414,"99",1,5,"R",233
218414,"99",2,5,"R",25
218414,"99",1,7,"R",19
218441,"05.0102",1,5,"R",0
218441,"09.0101",1,5,"R",6
218441,"09.0102",1,5,"R",0
218441,"09.0401",1,5,"R",0
218441,"09.0402",1,5,"R",2
218441,"09.0702",1,5,"R",10
218441,"11.1003",1,5,"R",4
218441,"13.0101",1,5,"R",0
218441,"13.0101",1,6,"R",1
218441,"13.0101",1,21,"R",0
218441,"13.0301",1,7,"R",17
218441,"13.0301",1,8,"R",1
218441,"13.0301",1,17,"R",5
218441,"13.0401",1,17,"R",7
218441,"13.0406",1,7,"R",0
218441,"13.0406",1,17,"R",1
218441,"13.1202",1,5,"R",23
218441,"13.1202",1,6,"R",12
218441,"13.1202",1,21,"R",0
218441,"13.1210",1,5,"R",36
218441,"13.1210",1,21,"R",0
218441,"13.1305",1,5,"R",3
218441,"13.1305",1,7,"R",0
218441,"13.1311",1,5,"R",4
218441,"13.1311",1,7,"R",0
218441,"13.1312",1,5,"R",2
218441,"13.1312",1,6,"R",0
218441,"13.1312",1,7,"R",7
218441,"13.1314",1,5,"R",4
218441,"13.1316",1,7,"R",0
218441,"13.1318",1,5,"R",3
218441,"13.1324",1,5,"R",0
218441,"13.1328",1,7,"R",0
218441,"13.1330",1,5,"R",1
218441,"16.0905",1,5,"R",1
218441,"23.0101",1,5,"R",4
218441,"24.0101",1,5,"R",13
218441,"24.0102",1,5,"R",14
218441,"26.0101",1,5,"R",15
218441,"26.0102",1,7,"R",0
218441,"27.0101",1,5,"R",4
218441,"30.0101",1,5,"R",0
218441,"30.5101",1,5,"R",0
218441,"31.0101",1,5,"R",2
218441,"31.0504",1,5,"R",17
218441,"39.0201",1,5,"R",5
218441,"39.0201",2,5,"R",1
218441,"39.0201",1,6,"R",0
218441,"39.0201",1,7,"R",6
218441,"39.0201",1,17,"R",5
218441,"39.0301",1,5,"R",9
218441,"39.0301",1,6,"R",0
218441,"39.0301",1,7,"R",0
218441,"39.0301",1,21,"R",0
218441,"39.0501",1,5,"R",7
218441,"39.0601",1,7,"R",0
218441,"39.0602",1,7,"R",3
218441,"39.0702",1,5,"R",1
218441,"42.0101",1,5,"R",17
218441,"43.0103",1,5,"R",8
218441,"43.0103",1,21,"R",0
218441,"45.0101",1,5,"R",0
218441,"45.1001",1,5,"R",1
218441,"50.0501",1,5,"R",1
218441,"50.0702",1,5,"R",4
218441,"50.0901",1,5,"R",3
218441,"50.0903",1,5,"R",1
218441,"50.0907",1,5,"R",0
218441,"50.0908",1,5,"R",0
218441,"50.0911",1,5,"R",0
218441,"51.0000",1,5,"R",0
218441,"51.0001",1,5,"R",19
218441,"51.0912",1,7,"R",27
218441,"52.0101",1,5,"R",3
218441,"52.0201",1,5,"R",39
218441,"52.0201",1,7,"R",21
218441,"52.0201",1,20,"R",0
218441,"52.0201",1,21,"R",0
218441,"52.0213",1,6,"R",0
218441,"52.0213",1,7,"R",17
218441,"52.0301",1,5,"R",10
218441,"52.1001",1,6,"R",0
218441,"52.1001",1,7,"R",6
218441,"52.1006",1,7,"R",10
218441,"52.1101",1,5,"R",0
218441,"52.1401",1,5,"R",9
218441,"54.0101",1,5,"R",0
218441,"99",1,5,"R",305
218441,"99",2,5,"R",1
218441,"99",1,6,"R",13
218441,"99",1,7,"R",114
218441,"99",1,8,"R",1
218441,"99",1,17,"R",18
218441,"99",1,20,"R",0
218441,"99",1,21,"R",0
218487,"01.0308",1,21,"R",0
218487,"11.0301",1,3,"R",16
218487,"11.0301",1,21,"R",10
218487,"11.0901",1,21,"R",4
218487,"11.9999",1,21,"R",6
218487,"15.0303",1,3,"R",14
218487,"15.0399",1,21,"R",0
218487,"15.0499",1,3,"R",4
218487,"15.0499",1,21,"R",1
218487,"15.1301",1,3,"R",7
218487,"15.1306",1,21,"R",2
218487,"19.0708",1,3,"R",3
218487,"19.0709",1,2,"R",0
218487,"22.0302",1,3,"R",0
218487,"24.0101",1,3,"R",34
218487,"24.0101",1,21,"R",131
218487,"30.9999",1,3,"R",18
218487,"43.0104",1,3,"R",17
218487,"43.0104",1,21,"R",20
218487,"46.0302",1,21,"R",0
218487,"47.0105",1,3,"R",5
218487,"47.0303",1,21,"R",0
218487,"47.0604",1,3,"R",6
218487,"47.0604",1,21,"R",1
218487,"47.0605",1,21,"R",7
218487,"48.0501",1,3,"R",10
218487,"48.0501",1,21,"R",12
218487,"48.0508",1,21,"R",16
218487,"49.0205",1,21,"R",1
218487,"51.0802",1,2,"R",12
218487,"51.0802",1,21,"R",0
218487,"51.0806",1,3,"R",3
218487,"51.0904",1,21,"R",11
218487,"51.0907",1,3,"R",9
218487,"51.0907",1,21,"R",0
218487,"51.0908",1,3,"R",0
218487,"51.0916",1,21,"R",0
218487,"51.0919",1,21,"R",6
218487,"51.0920",1,21,"R",0
218487,"51.1004",1,3,"R",0
218487,"51.3801",1,3,"R",97
218487,"51.3901",1,2,"R",27
218487,"51.3901",1,21,"R",2
218487,"51.3902",1,21,"R",91
218487,"52.0101",1,3,"R",22
218487,"52.0101",1,21,"R",5
218487,"52.0203",1,21,"R",0
218487,"52.0301",1,3,"R",0
218487,"52.0301",1,21,"R",3
218487,"52.0401",1,3,"R",4
218487,"52.0408",1,2,"R",0
218487,"99",1,2,"R",39
218487,"99",1,3,"R",269
218487,"99",1,21,"R",329
218520,"01.0301",1,3,"R",4
218520,"01.0308",1,21,"R",0
218520,"01.0601",1,3,"R",5
218520,"01.0601",1,21,"R",7
218520,"01.0604",1,21,"R",7
218520,"01.0605",1,21,"R",7
218520,"01.0607",1,21,"R",6
218520,"01.8301",1,3,"R",9
218520,"11.0301",1,3,"R",30
218520,"11.0301",1,21,"R",4
218520,"11.1003",1,21,"R",21
218520,"11.9999",1,21,"R",69
218520,"12.0301",1,3,"R",14
218520,"12.0302",1,21,"R",61
218520,"12.0303",1,21,"R",29
218520,"15.0303",1,3,"R",6
218520,"15.0406",1,21,"R",33
218520,"15.0499",1,3,"R",31
218520,"15.0499",1,21,"R",34
218520,"15.0805",1,3,"R",1
218520,"15.1301",1,3,"R",8
218520,"19.0708",1,3,"R",17
218520,"19.0709",1,21,"R",23
218520,"24.0101",1,3,"R",112
218520,"24.0101",1,21,"R",180
218520,"30.9999",1,3,"R",49
218520,"43.0104",1,3,"R",28
218520,"43.0104",1,21,"R",3
218520,"43.0203",1,21,"R",1
218520,"44.0000",1,3,"R",32
218520,"46.0101",1,21,"R",15
218520,"46.0415",1,3,"R",11
218520,"46.0415",1,21,"R",29
218520,"47.0101",1,21,"R",38
218520,"47.0201",1,3,"R",10
218520,"47.0201",1,21,"R",22
218520,"47.0303",1,21,"R",9
218520,"47.0402",1,21,"R",23
218520,"47.0604",1,3,"R",7
218520,"47.0604",1,21,"R",15
218520,"48.0501",1,2,"R",5
218520,"48.0501",1,3,"R",6
218520,"48.0501",1,21,"R",20
218520,"48.0503",1,21,"R",13
218520,"48.0508",1,2,"R",4
218520,"48.0508",1,21,"R",189
218520,"50.0401",1,21,"R",7
218520,"50.0402",1,21,"R",5
218520,"51.0801",1,2,"R",18
218520,"51.0803",1,3,"R",16
218520,"51.0805",1,2,"R",9
218520,"51.0901",1,3,"R",13
218520,"51.0904",1,21,"R",46
218520,"51.0907",1,3,"R",18
218520,"51.0908",1,3,"R",12
218520,"51.0909",1,2,"R",0
218520,"51.0909",1,3,"R",15
218520,"51.0910",1,21,"R",0
218520,"51.2602",1,21,"R",156
218520,"51.3801",1,3,"R",70
218520,"51.3901",1,2,"R",38
218520,"51.9999",1,21,"R",24
218520,"52.0101",1,3,"R",100
218520,"52.0301",1,21,"R",24
218520,"52.0401",1,3,"R",33
218520,"52.0401",1,21,"R",20
218520,"52.0411",1,21,"R",11
218520,"52.0701",1,21,"R",92
218520,"52.1001",1,21,"R",79
218520,"99",1,2,"R",74
218520,"99",1,3,"R",657
218520,"99",1,21,"R",1322
218539,"11.0701",1,5,"R",7
218539,"13.1001",1,5,"R",3
218539,"13.1202",1,5,"R",0
218539,"13.1203",1,5,"R",1
218539,"13.1210",1,5,"R",5
218539,"13.1312",1,5,"R",0
218539,"16.0101",1,5,"R",0
218539,"16.0501",1,5,"R",0
218539,"16.0901",1,5,"R",1
218539,"16.0905",1,5,"R",0
218539,"23.0101",1,5,"R",12
218539,"23.0101",2,5,"R",1
218539,"24.0102",1,5,"R",0
218539,"26.0101",1,5,"R",40
218539,"26.0202",1,5,"R",10
218539,"26.1101",1,5,"R",0
218539,"27.0101",1,5,"R",4
218539,"27.0301",1,5,"R",0
218539,"30.2001",1,5,"R",3
218539,"38.0001",1,5,"R",0
218539,"38.0101",1,5,"R",0
218539,"38.0201",1,5,"R",1
218539,"38.0201",2,5,"R",1
218539,"39.0401",1,5,"R",0
218539,"39.0501",1,5,"R",0
218539,"40.0501",1,5,"R",2
218539,"40.0501",2,5,"R",1
218539,"40.0801",1,5,"R",7
218539,"40.0899",1,5,"R",0
218539,"42.0101",1,5,"R",28
218539,"42.0101",2,5,"R",7
218539,"45.0601",1,5,"R",0
218539,"45.1001",1,5,"R",18
218539,"45.1001",2,5,"R",5
218539,"45.1101",1,5,"R",4
218539,"50.0501",1,5,"R",0
218539,"50.0701",1,5,"R",0
218539,"50.0702",1,5,"R",0
218539,"50.0703",1,5,"R",0
218539,"50.0799",1,5,"R",0
218539,"50.0901",1,5,"R",0
218539,"50.0903",1,5,"R",0
218539,"51.0912",1,7,"R",35
218539,"51.2001",1,18,"R",25
218539,"51.2306",1,18,"R",22
218539,"52.0201",1,5,"R",47
218539,"52.0305",1,5,"R",0
218539,"52.0601",1,5,"R",4
218539,"52.0601",2,5,"R",2
218539,"54.0101",1,5,"R",14
218539,"54.0101",2,5,"R",2
218539,"99",1,5,"R",211
218539,"99",2,5,"R",19
218539,"99",1,7,"R",35
218539,"99",1,18,"R",47
218645,"09.0101",1,5,"R",37
218645,"09.0702",1,5,"R",12
218645,"11.0101",1,21,"R",15
218645,"11.0701",1,5,"R",38
218645,"13.1001",1,5,"R",6
218645,"13.1202",1,5,"R",17
218645,"13.1203",1,5,"R",4
218645,"13.1205",1,5,"R",5
218645,"13.1210",1,5,"R",16
218645,"13.1299",1,7,"R",6
218645,"14.1901",1,5,"R",8
218645,"14.9999",1,5,"R",7
218645,"16.0905",1,5,"R",2
