wikidata,studentCount,studentYear,establishedYear,officialWebsite
Q3551573,,,2004,https://www.uob-edu.net/
Q109919729,,,2000,https://www.stmik.ac.id
Q54871163,,,,
Q3551814,,,1954,
Q109919785,,,2021,
Q20573214,,,1969,
Q30266462,,,1998,
Q4533671,11250,,1964,
Q140351817,,,2007,https://imsedueg.com
Q5101057,,,2001,
Q1026939,32214,,1958,https://www.csun.edu/
Q24935739,,,1964,
Q6156471,,,1989,
Q30294761,,,,
Q10739157,7162,,1971,https://www.ncue.edu.tw/
Q5588978,,,1997,
Q7842888,,,1944,
Q2453575,160,,1975,https://www.tas.edu
Q7813298,,,2001,
Q97572810,,,2018,https://www.stialanbandung.ac.id
Q30270821,,,,
Q30294674,,,1981,
Q2352359,,,1993,
Q12268488,,,1973,https://www.ueu.eus/
Q2239217,9000,,1948,
Q1381179,,,1904,https://www.esv.de/
Q4874042,438,,1981,https://www.bmcc.edu/
Q96463317,,,1997,
Q8060105,5175,,1927,
Q140868358,,,,https://devdahamedicalcollege.edu.np
Q11791694,,,2006,
Q10387854,,,,
Q7571324,8285,,1963,https://www.smsu.edu/
Q7410732,,,2011,
Q1052208,1686,,1889,
Q7665656,,,1909,
Q30257286,,,,
Q1952033,188,,1805,
Q30257502,,,2001,
Q4707175,,,1945,
Q7895070,,,1991,
Q7661132,,,2002,
Q59535582,,,1986,
Q109911540,,,2014,
Q13018788,,,,
Q30263901,,,1923,
Q2104082,,,1998,https://www.saxion.nl/
Q141195070,,,1989,https://www.up.edu.mx/campus-aguascalientes/
Q6492422,8005,,1963,
Q30264083,,,1955,https://www.idec.or.kr/
Q5560112,,,1967,
Q9380733,,,1995,
Q109258894,,,,
Q18358344,,,1963,
Q7896692,,,1994,https://www.uraccan.edu.ni
Q1809286,1500,,1847,https://www.lawrence.edu/
Q25059155,,,1974,
Q7708635,,,1994,
Q5148911,,,2008,
Q30293993,,,,https://bellasartesmed.edu.co/
Q7500080,,,1955,
Q6840595,,,1981,
Q834819,19200,,1982,https://www.univ-reunion.fr/
Q284508,1671,,1898,
Q4986806,,,2006,
Q6818062,10645,,1962,
Q19744754,,,1983,https://abulyatama.ac.id
Q7570171,2208,,1899,https://www.snu.edu/
Q52162273,,,2018,
Q137204391,,,2003,https://institutuldefilosofie.ro
Q4407701,,,1930,
Q5688277,,,2008,
Q19752732,,,1976,https://www.stimykpn.ac.id
Q11684712,,,1992,
Q7895649,,,1999,https://www.unilus.ac.zm/
Q1107189,,,1972,
Q15440303,,,1987,
Q12623236,,,1998,https://www.tukorea.ac.kr/
Q447953,22601,,1972,
Q4917489,,,1950,
Q7894951,22029,,,
Q141195508,,,1983,https://www.uow.edu.my
Q4824332,,,2016,
Q3578265,,,1971,
Q7896335,,,1975,
Q4551377,,,1888,https://www.kentlaw.iit.edu/
Q19749142,,,1966,https://www.univpancasila.ac.id
Q7023609,3858,,1962,https://sunyniagara.edu
Q30272253,,,2004,
Q11426726,971,,1911,
Q6345764,15135,,2004,
Q4652250,,,1992,
Q30287945,,,,
Q141194236,,,2007,https://ace.edu.sg
Q178972,65638,,1924,
Q5148817,,,1989,https://edu.ch.university
Q138662672,,,2019,https://sssuhe.ac.in/
Q7669715,,,1974,
Q109919491,,,2016,https://www.stifsyentra.ac.id
Q3578243,,,1946,https://www.ast.krakow.pl/
Q140290346,,,2024,https://newanglia.com
Q3087723,,,2005,https://www.bue.edu.eg/
Q11370417,,,1901,
Q56841223,,,,
Q483656,,,1946,https://chi.wku.ac.kr/
Q2321391,,,1850,https://www.stmarys.ac.uk/
Q3128590,,,2003,https://www.manufacture.ch
Q6146214,3430,,1950,
Q32166318,,,2005,https://www.xhsysu.edu.cn/
Q13021138,,,,
Q2092640,5232,,2010,https://lsmu.lt/
Q6449111,,,1939,
Q5413131,,,1997,https://ewspa.edu.pl/
Q5287843,1459,,1935,https://dc3.edu/
Q1310548,,,1924,https://rsaa.anu.edu.au/observatories/mount-stromlo-observatory
Q7269117,,,1958,
Q940289,10203,,1965,https://www.usi.edu
Q140045657,,,2020,https://www.sustainablesoils.ca
Q15953222,,,1904,
Q5369985,,,1879,https://www.kwassui.ac.jp/university/
Q10996096,,,2006,
Q4201489,,,,
Q17109112,,,2006,
Q49089,2384,,1886,https://www.umes.edu/
Q131748084,,,2010,https://aituedu.org/
Q3577853,1026,,1878,https://uclawsf.edu/
Q6905338,7154,,1947,
Q131701781,,,,
Q612665,,,1969,https://www.vub.be/
Q52854574,,,,
Q1484386,,,,https://www.g2w.eu/
Q15233264,,,2009,https://www.kiut.ac.tz
Q109912888,,,2017,https://Iteba.ac.id
Q7902729,20887,,1975,https://www.udusok.edu.ng/
Q30263909,,,1964,
Q4262483,,,1956,
Q4916871,1129,,1856,
Q7569646,,,1895,
Q2303432,27284,,1608,https://www.uniovi.es/
Q4841260,,,1983,https://www.bau.ac.kr/
Q12513044,,,2007,https://www.radenwijaya.ac.id
Q133812262,,,1988,https://www.editorial.unican.es
Q16975104,1054,,1957,https://www.ohio.edu/eastern
Q26761677,,,,
Q1547084,,,1961,https://www.utwente.nl
Q5243247,,,1963,
Q30260813,,,1367,
Q14715374,1575,,1994,
Q61931494,,,,
Q790029,11270,,1884,https://www.bangor.ac.uk/
Q7902330,,,2001,
Q892188,5500,,1987,
Q7660353,,,2010,
Q30263739,,,1966,
Q6450969,,,1996,https://university.kse.ua/
Q129343350,,,2008,
Q19462759,,,2012,
Q100946167,,,,https://www.ori.ub.bw/connect/get-in-touch
Q633782,3000,,2006,https://www.unipu.hr/
Q890759,,,2008,https://www.qatar.northwestern.edu/
Q4005892,,,2006,https://www.uniecampus.it/
Q30267069,,,1958,
Q7894395,,,1870,
Q136663776,,,,https://www.dee.isep.ipp.pt/index.php?page=LabI308
Q5171960,,,,
Q2666843,,,1984,
Q12601446,,,2002,https://www.seojeong.ac.kr/
Q7060428,3360,,1993,
Q5770737,192,,1965,https://www.hirosakiuhw.jp
Q4741757,33929,,1981,
Q500131,13106,,1909,https://www.astate.edu/
Q109912130,,,2007,https://www.nusaputra.ac.id
Q10829041,,,,https://www.utc.edu.vn/
Q5956693,,,1893,
Q2495772,24529,,1964,
Q5628071,,,1921,
Q3551418,,,1989,
Q6040796,,,1964,
Q5999741,,,,https://www.isbe.net/
Q4533707,,,2001,https://www.ugrasu.ru/
Q4223086,10000,,1992,
Q109912157,,,2013,
Q6506488,3122,,1946,
Q1343386,56753,,1994,
Q1881867,1078,,2009,
Q6978813,4221,,1899,
Q5146760,4509,,1926,
Q5202403,12345,,1876,
Q141194173,,,1996,https://www.axismatics.edu.my
Q109913366,,,2009,
Q11568283,,,1948,
Q270145,32399,,1551,https://www.unmsm.edu.pe
Q3152654,,,2004,
Q7054764,,,1924,
Q623817,850,,2000,https://nuch.ac.kr
Q12204540,,,2018,
Q16846445,50000,,1879,
Q465922,20000,,1904,https://pg.edu.pl/
Q6275177,4535,,1911,
Q28939499,,,,
Q30889474,,,,https://www.liceodini.it/
Q90883742,,,2007,
Q138460677,,,1989,https://canchild.ca
Q3577907,,,1951,https://www.psycho-prat.fr/
Q4695192,,,2001,
Q935460,22266,,1997,https://www.uvic-ucc.cat
Q29182797,,,,
Q3567377,,,1987,
Q6050910,,,2005,
Q7896059,,,1935,
Q16890332,,,2007,
Q2088268,62,,1971,
Q4763326,,,2004,https://www.angkor.edu.kh/
Q5029090,,,1966,https://www.ctu.edu.vn
Q10279304,,,,
Q141195173,,,1997,https://ktcgroup.edu.my
Q52853513,,,1992,
Q701554,2700,,1995,
Q1654386,,,1995,https://www.undh.edu.ht/
Q135738467,,,1969,https://www.dnpgcollege.edu.in
Q15142,31350,,1863,https://www.umass.edu/
Q104873125,,,,https://asmcbasti.edu.in
Q30256495,,,,
Q124251962,,,,https://www.cuniv-naama.dz
Q30293656,,,,
Q4712073,,,1997,https://www.uahurtado.cl/
Q7227384,1690,,1887,https://www.pomona.edu
Q1370318,,,1914,
Q13430595,,,2013,https://www.ap.be/
Q11222484,,,2010,https://www.uloyola.es/
Q3918307,,,2008,
Q93966900,,,1999,
Q43896524,,,1986,
Q30266637,,,1918,
Q1622074,4761,,1991,https://www.hs-anhalt.de
Q4792279,160,,1939,
Q4296923,599,,1938,
Q4331412,,,1944,
Q30294110,,,,https://www.umet.edu.ec/
Q12446581,,,1993,
Q128123138,,,,https://www.ipluso.pt
Q16520284,,,2003,
Q141193890,,,2012,https://kolejfelcra.edu.my
Q50035910,,,1994,
Q30296031,,,2012,
Q6156467,,,,
Q52856479,,,1956,
Q2302336,10106,,1893,https://www.umt.edu/
Q12523435,,,1993,https://yai.ac.id
Q133812083,,,,https://www.phsg.ch/de/institute/institut-bewegung-sport-und-gesundheit
Q18360632,,,1828,
Q1109135,420,,1950,https://www.coleurope.eu/
Q4424939,,,1974,https://sgsha.ru/
Q18167396,,,1991,https://www.wananga.ac.nz/
Q114960,5829,,1961,
Q6364487,,,1997,https://www.kusw.ac.jp/
Q952960,11000,,1933,https://polytech.am
Q1380205,1655,,1972,https://www.eh-berlin.de
Q30263386,,,1997,
Q50035328,,,1986,
Q7896114,,,1972,
Q133811685,,,2022,https://atlasuniversity.edu.in
Q7988102,3673,,1919,https://wne.edu
Q17347055,,,1996,https://www.heh.be
Q28410028,,,1977,
Q39048530,,,2016,https://www.ctuniversity.in
Q4928377,8427,,1839,https://www.commonwealthu.edu/campus-life/bloomsburg
Q4412486,,,,
Q3509297,23525,,1988,https://www.uniabuja.edu.ng/
Q139771427,,,2002,https://isetzg.rnu.tn
Q5167791,,,2012,
Q6070523,,,1892,https://www.irishbaptistcollege.co.uk/
Q7800195,,,1958,
Q550376,80000,,1957,
Q4760155,,,1953,
Q138794764,,,2025,https://sharqedu.uz/
Q18484152,,,1952,
Q10265183,,,,
Q24187334,,,2001,
Q11177091,,,1905,
Q33121303,,,,https://www.hesge.ch/geneve/
Q6360268,,,1975,https://www.kait.jp/
Q141194843,,,1997,
Q751289,9605,,1931,https://www.ut.edu/
Q1205322,,,1944,https://ueh.edu.ht/
Q104480990,,,,
Q1439627,,,,
Q12523392,,,2001,https://www.ummu.ac.id
Q7011390,221,,1994,
Q6526323,,,,
Q131875836,,,,https://www.juhs.ac.jp
Q12523394,,,1987,https://umpr.ac.id/
Q30263402,,,1989,
Q5951836,,,,
Q6852059,,,1998,
Q107519671,,,,https://www.unicomfacauca.edu.co/
Q4861904,,,,
Q10279466,,,,https://portal.fei.edu.br/
Q135739137,,,2006,https://kist.ac.tz
Q31757805,,,,
Q135738867,,,2019,https://www.unb.ca/ocrc/
Q1204714,4353,,1887,https://pratt.edu
Q30293866,,,,
Q12602960,,,1951,
Q1009991,,,1958,
Q18111707,,,1996,https://www.deshbhagatuniversity.in
Q97309124,,,2013,
Q12701152,,,,
Q131428193,,,,https://www.isa.ulisboa.pt/en/leaf
Q110109160,,,2018,
Q140871448,,,1950,https://www.lasallecentrouniversitario.es
Q5978689,941,,1941,https://mainemaritime.edu/
Q2473859,,,1997,
Q5621541,2230,,1862,
Q13428213,78,,1981,
Q18484209,,,,https://www.unilins.edu.br/
Q129343518,,,2021,
Q7681357,,,2008,https://www.tnteu.ac.in
Q7278766,,,1962,
Q20901389,,,1992,
Q30287467,,,,
Q23005047,,,2013,https://www.csuc.cat/ca
Q1790193,5400,,1966,
Q482661,,,1993,
Q4453264,,,1922,
Q7010288,941,,1958,
Q19544834,,,,
Q10387874,,,1967,
Q4875157,1927,,2011,
Q585828,9814,,1856,
Q60748108,,,2017,https://vitap.ac.in/
Q31198737,,,,https://rvs.hr/hr/naslovna/
Q1540876,,,1918,
Q7567162,,,1995,
Q7058241,,,1967,https://www.northerncollege.ca/
Q6156549,,,1989,https://www.jcmu.net/
Q3578450,,,1924,
Q141195485,,,2001,https://kolejperdana.edu.my
Q15222431,,,1990,
Q15943892,,,,
Q5060508,5154,,1961,
Q5154688,7835,,1983,
Q288006,,,1972,https://www.teluq.ca/
Q691686,1141,,2007,https://www.graduateinstitute.ch/
Q140908050,,,1986,https://iaidukandangan.ac.id
Q109912242,,,2014,https://www.stikesmitrakeluarga.ac.id
Q6202895,,,1958,
Q30294034,,,,
Q5507701,,,1966,
Q15040999,,,2011,
Q5951130,,,1982,
Q3707494,,,1918,
Q4058263,7258,,1923,https://admiu.edu.az
Q1026926,40069,,1949,https://www.csulb.edu/
Q1638442,,,2007,
Q10924802,,,2005,
Q30263860,,,2002,
Q3632682,,,1854,
Q95986902,,,1999,https://ieu.edu.ua/
Q194223,367762,,1821,https://uba.ar
Q1658675,7289,,2002,
Q141194254,,,2007,https://nkl.edu.my
Q43895620,,,1985,
Q2407664,39994,,1996,
Q1552981,10000,,1930,
Q337382,3574,,1838,
Q109919645,,,2014,
Q135739387,,,,https://landing.utsaltillo.edu.mx
Q30294734,,,,
Q1477607,,,1964,
Q29126834,,,1977,
Q5471998,1617,,1919,
Q7707479,,,2009,https://tamusa.edu
Q7894390,,,1988,
Q5962578,,,1965,https://nus.ac.ir/
Q129343399,,,2023,
Q390087,4121,,1915,https://www.xula.edu/
Q109911108,,,1984,https://unikarta.ac.id
Q28517220,,,,
Q1276963,9313,,1963,
Q130219349,,,2022,https://esas-eloued.dz/
Q7446754,,,1941,
Q30264934,,,2001,https://www.nbufe.edu.cn/
Q15995346,,,1982,https://nast.gov.np/
Q5961585,,,,
Q7896271,,,2012,
Q28031133,,,1939,https://www.jc-humanitec.ac.jp
Q836150,,,1965,
Q6156567,,,1971,
Q5917841,,,1968,https://culiacan.tecnm.mx/
Q1975956,1353,,1945,
Q30263833,,,1990,
Q30294056,,,,
Q7894393,,,2005,
Q42955474,,,2017,
Q9380781,,,1997,
Q4840688,,,2002,https://www.baddiuniv.ac.in
Q54958451,351,,2015,https://www.cusm.org
Q1027478,,,1964,https://www.dlufl.edu.cn
Q5123487,2052,,1973,https://www.cityu.edu/
Q30282381,,,,
Q141195274,,,,https://www.facebook.com/tvetmara.kualalumpur
Q2090107,,,2006,https://www.unicornuniversity.net/
Q109911790,,,2008,https://stikes-pertamedika.ac.id
Q3578259,,,1993,https://www.montpellier.archi.fr/
Q6020617,,,1997,
Q845072,,,1929,https://www.musashino-music.ac.jp/
Q6431679,,,1954,https://www.kornu.ac.kr
Q8563673,,,1903,
Q124634952,,,,https://main.icmr.nic.in/institutes/icmr-nireh-bhopal
Q3577767,,,1919,
Q30293738,,,,
Q138460642,,,,https://groupe-espi.fr/campus/espi-bordeaux/
Q60764292,,,1948,
Q19744780,,,,
Q52856424,,,1969,
Q18548139,,,,https://scdasuceava.ro
Q5766201,11181,,1917,
Q135095397,,,2008,https://ilu.edu.mm
Q5391928,,,1959,
Q7122592,573,,2008,https://www.pnwu.edu/
Q12366102,,,1919,https://www.kvak.ee/
Q50040296,,,,https://www.nive.hu/
Q1092544,,,1970,https://www.numl.edu.pk/
Q4683288,,,1952,
Q5061957,,,1949,https://www.cufe.edu.cn/
Q5135655,1589,,1965,https://www.cloud.edu/
Q130314517,,,2002,https://perote.tecnm.mx
Q477625,,,1997,
Q7137314,4421,,1924,
Q7792542,,,1978,
Q522109,27388,,1945,
Q6943648,,,1981,
Q812156,,,,
Q51784721,,,1991,
Q6814187,,,1981,
Q5063141,,,1967,
Q119702803,,,,https://mkur.ac.rw/
Q4863291,,,1969,
Q140877064,,,1973,https://jssuni.edu.in/jssaher/college-of-pharmacy-mysuru/cpm-home.html
Q11447500,,,1939,
Q109911954,,,1984,https://stie.ypup.ac.id
Q7895292,,,1997,
Q29025923,,,2017,https://www.sxuk.edu.in
Q30292598,,,,
Q3578510,1100,,1985,https://www.estia.fr/
Q20432790,,,,
Q7488566,,,2000,https://www.sqnu.edu.cn/
Q8060342,,,1901,https://www.yuge.ac.jp/
Q2393647,16637,,1923,
Q2724353,,,2001,
Q1711558,,,1992,https://www.plymouth.ac.uk
Q8069744,,,1999,
Q7335253,,,2008,
Q5925930,,,1984,
Q5461515,928,,1879,https://www.fmuniv.edu/
Q8048626,,,1924,
Q109919353,,,2010,https://www.stit.maskumambang.ac.id
Q109919130,,,1989,https://www.stitsunangiribima.ac.id
Q135095237,,,2000,https://www.manipaldubai.com
Q138655168,,,2005,https://www.aai.edu.eg
Q2103656,,,1972,
Q109563773,,,1997,https://iain-bone.ac.id
Q7524660,,,1977,
Q863813,18124,,1946,https://www.binghamton.edu/
Q30293842,,,,
Q11453744,,,1963,
Q4130492,10966,,1914,
Q97320401,,,,https://www.istun.edu.tr
Q7885746,,,,
Q14689828,1727,,1936,
Q1472663,18698,,1969,
Q63862261,,,,
Q1062121,16980,,1968,https://www.usp.ac.fj/
Q7894336,,,1996,https://www.unicaribe.edu.do
Q3551467,,,2007,https://www.uts.bf/
Q52856473,,,1961,
Q5941934,,,1914,
Q7962771,,,1947,
Q19752728,,,2000,https://stietotalwin.ac.id
Q6529933,,,1954,https://www.lesroches.edu/
Q3551575,,,,
Q17039082,,,,https://www.sdmpu.edu.cn/
Q620973,43722,,2012,https://www.uopeople.edu/
Q30294695,,,,
Q6041507,,,,
Q7425869,6000,,1997,https://www.samk.fi/
Q5428846,,,1971,
Q125134709,,,2021,https://lusa.ac.bd/
Q175241,,,2003,https://www.uantwerpen.be/
Q109913289,,,2004,https://www.poltekkes-bsi.ac.id
Q30294447,,,,
Q109912970,,,2014,https://www.staklb.ac.id
Q137943694,,,2007,
Q1065414,,,1880,https://vu.nl
Q2156526,,,,
Q4947596,,,,
Q6761106,864,,1958,
Q141193739,,,1987,https://sptwnt.edu.vn
Q6914146,2486,,1908,https://www.morrisville.edu/
Q842909,7956,,1891,https://rice.edu
Q22079930,,,2015,
Q140045687,,,2005,https://idm.uct.ac.za
Q5437851,,,1998,
Q141195874,,,,https://www.maxwell.edu.my
Q12523345,,,1991,https://uninus.ac.id
Q19875507,,,1990,https://www.ais.ac.nz/
Q3967519,,,2007,
Q174570,9218,,1895,https://lse.ac.uk
Q141195784,,,1994,https://raffles.edu.my
Q7896071,18064,,1963,https://www.unpatti.ac.id
Q140351950,,,2016,https://acewm-aau.org
Q609586,,,1959,
Q6676414,,,1968,
Q9395542,,,2002,
Q3013290,,,1991,
Q109911595,,,2018,https://stiksam.ac.id
Q30294460,,,2002,https://www.unisfat.ac.id
Q109911776,,,2019,https://www.bku.ac.id
Q54512253,,,2011,
Q1163548,4263,,1989,https://www.bth.se/
Q60752060,,,2016,
Q3916886,9,,1984,https://www.hsleiden.nl/
Q4122974,,,1980,
Q30286262,,,,
Q64153182,,,,https://www.monash.edu/prato
Q714891,10829,,1915,https://www.ncu.edu.tw/tw/index.html
Q109911633,,,1990,https://staisebelasapril.ac.id
Q129343122,,,2023,
Q101002239,,,,
Q7491567,,,1986,
Q4508686,,,1930,https://юургау.рф/
Q7895663,,,1990,https://www.umt.edu.pk/
Q139784130,,,2005,https://iimspune.edu.in
Q1069423,,,1949,https://www.kit.ac.jp/
Q1388776,,,1965,
Q125450758,,,,https://rios.tecnm.mx/rios/
Q109911808,,,2014,https://sttmsl.ac.id/
Q10905504,,,1984,https://www.ncist.edu.cn/
Q4231241,,,1882,
Q25230957,,,2014,
Q127272707,,,2020,https://uzmmsi.uz/
Q4496337,7000,,1930,
Q6156483,,,1990,
Q1817137,46634,,1976,
Q108737526,,,2005,https://milano-sfu.it/
Q137943877,,,2016,https://stai-imsya.ac.id
Q1736348,1347,,1991,https://www.khsb-berlin.de/
Q7304941,6029,,1969,https://www.rrcc.edu/
Q52856490,,,1964,
Q30260310,,,1956,
Q7423716,,,1959,
Q10302946,,,1963,https://ital.agricultura.sp.gov.br
Q5154697,,,1963,
Q30266742,,,2000,
Q12486125,,,2024,
Q10594825,,,1921,https://cdu.edu.ua/
Q282097,2771,,1974,https://www.ohsu.edu
Q6944545,,,2017,
Q135983374,,,1995,https://kcp.edu.in
Q30291393,,,1995,
Q6343885,,,2002,
Q11652717,,,1900,
Q4151520,3312,,1999,
Q30257742,,,,
Q6776040,,,2005,https://www.mlcuniv.in
Q7365412,,,1990,
Q12159102,,,,
Q12486124,,,1965,https://www.uinsby.ac.id
Q109922851,,,,
Q122763852,,,2007,https://nileuniversity.edu.sd
Q4884154,2296,,2004,https://www.bellsuniversity.edu.ng
Q29122821,,,,
Q135398277,,,2016,https://machonsiach.org
Q488620,,,1986,
Q30266507,,,2008,
Q131294865,,,2011,
Q109913081,,,2017,
Q30263479,,,1997,
Q619600,,,1922,
Q623581,,,1911,
Q11656359,,,2006,
Q30297163,,,2012,
Q4801770,,,2001,
Q4693944,,,1902,
Q6978817,,,1915,
Q1795504,9000,,1872,https://www.em-lyon.com/
Q136663816,,,,
Q19744761,,,1981,https://www.bunghatta.ac.id
Q109912842,,,2019,https://asia.ac.id
Q45694,,,1932,
Q109913560,,,2004,https://www.uui.ac.id
Q10947328,,,,
Q6070629,,,1984,
Q6164604,,,2006,
Q141194309,,,1991,https://www.unitar.my
Q961303,1800,,1983,
Q11088934,4907,,1988,https://www.cgust.edu.tw/
Q1412551,34758,,1975,
Q30287789,,,,
Q18747491,4000,,1953,
Q4525141,,,1950,
Q20643294,,,1974,https://uadeo.mx
Q4801547,3000,,1992,
Q141194516,,,2017,https://ute.udn.vn
Q30266555,,,2011,
Q3551869,,,1966,
Q693769,,,2007,
Q7233637,,,1962,
Q61932021,,,2004,
Q30294401,,,,
Q7426888,,,1956,https://www.uksw.edu
Q55454321,,,2014,
Q7802165,,,1960,https://www.tmbuniv.ac.in
Q6840626,165,,1948,
Q6778564,,,,
Q6779823,,,1898,
Q5758173,,,1983,https://www.hiast.edu.sy/
Q15895846,,,1953,
Q7122279,,,1984,
Q11511725,838,,1962,
Q6041558,,,,https://www.itsx.edu.mx
Q5428824,,,2000,https://www.uninovafapi.edu.br/
Q4819251,8930,,1961,https://www.auburnschools.org/
Q109911610,,,2004,https://staialmusdariyah.ac.id
Q109913167,,,,
Q61931774,,,2012,https://arkon.tj/
Q7695526,6000,,1957,https://www.telhai.ac.il/
Q6461963,,,1937,https://www.lcup.edu.ph/
Q7185940,170,,1906,
Q4710828,,,1968,
Q18415683,,,2013,https://tks.edu.vn/
Q6974654,464142,,1983,https://nou.edu.ng/
Q134550052,,,,https://baustkhulna.ac.bd
Q24590309,,,1983,https://hukpoly.edu.ng/
Q6974175,,,1971,
Q2164222,3104,,1885,
Q30294736,,,,
Q4917504,,,2008,https://www.bishopburton.ac.uk/
Q30258423,,,1981,
Q52853061,,,2002,
Q6933577,,,1939,
Q124670480,,,1948,https://www.bam.eus
Q30644276,,,2013,
Q1678733,37000,,1904,https://www.ufs.ac.za/
Q5046435,,,1967,https://carrington.edu/
Q11007435,,,1953,
Q20452228,,,,
Q2904557,978,,1846,
Q30267028,,,2015,https://www.glsuniversity.ac.in
Q112684478,,,1991,https://frenchvillage.edu.ng/
Q52853484,,,2011,
Q140907462,,,2025,https://www.phaethon.ucy.ac.cy
Q6500038,,,1932,
Q1126189,,,1899,https://lshtm.ac.uk/
Q573954,17000,,1972,https://www.ul.ie/
Q109919506,,,1996,https://www.sttmutu-muhammadiyah.ac.id
Q30286824,,,,
Q61781089,,,2016,https://www.zois-berlin.de/
Q4791394,,,1995,
Q30263383,,,1999,
Q5425546,,,2005,
Q159630,9873,,1836,https://www.tu-chemnitz.de/
Q4671403,,,,
Q138860190,,,2003,https://www.iconcollege.ac.uk
Q197543,39000,,1897,https://www.zju.edu.cn
Q1938003,,,1776,https://pbk.org
Q16480503,,,,
Q4570194,5926,,1902,https://www.franklin.edu/
Q30253712,,,,
Q7934204,,,,
Q1466666,20854,,1896,
Q61932830,,,1996,https://hjertesenter.no/
Q3530803,,,1971,https://www.cusat.ac.in
Q10828807,,,,
Q10387824,,,2013,
Q3578182,,,1904,
Q52842948,,,1981,https://pvi.rosguard.gov.ru/
Q13018768,,,1990,
Q2665063,,,2003,
Q3551492,,,1990,
Q14714528,916,,1968,
Q1140775,1528,,1908,
Q30257457,,,,
Q5264458,,,1967,https://www.designskolenkolding.dk/
Q7163262,,,1903,
Q133811639,,,,https://osteopathy-kyrgyzstan.com
Q6447968,,,1964,
Q19730997,,,,https://www.poltekkestasikmalaya.ac.id
Q21619085,,,1965,
Q11502812,,,1994,
Q141194822,,,,https://mdis.edu.my
Q1420390,,,,https://www.ikgs.de/
Q2594811,,,1878,
Q130314577,,,2022,https://usat.uz
Q30294118,,,,
Q1132066,,,1802,
Q1438597,3469,,1911,https://www.fortlewis.edu/
Q56394051,,,2016,
Q1425119,,,1922,
Q17078135,,,2010,
Q8039394,,,1959,
Q6020923,,,2008,https://www.imu.edu.in
Q14957006,,,1937,
Q30287432,,,,
Q296709,,,1948,https://www.upg-ploiesti.ro/
Q109913757,,,2013,https://www.sttrealbatam.ac.id
Q11458470,,,1965,
Q138052977,,,2022,https://www.babaahmeduniversity.edu.ng/index.html
Q10302676,,,1990,
Q10906861,,,2010,https://www.forestpolice.net/
Q877188,34,,1966,https://www.dffb.de/
Q7894235,,,1923,https://www.uaaan.edu.mx/
Q109912605,,,1999,https://www.stmik-dci.ac.id
Q1869028,28525,,2002,
Q25531159,,,,
Q141195171,,,2001,
Q16256657,,,1992,
Q6079807,,,1977,https://iut.ac.ir
Q851648,7273,,1944,
Q1334582,27678,,1817,https://www.uliege.be/
Q2983692,,,1968,https://cegepshawinigan.ca
Q20971346,,,1999,
Q17071424,,,1984,
Q491711,,,1940,
Q114756355,,,2019,https://www.gau.edu.iq/index.html
Q136352099,,,1971,
Q7404080,,,1958,
Q5474772,,,2007,
Q138610301,,,2002,
Q10302502,,,2008,https://www.ifsertao-pe.edu.br/
Q4884322,1467,,1876,https://belmontabbeycollege.edu/
Q3334689,,,1994,https://www.wgalil.ac.il/
Q6431831,,,1972,
Q3358076,,,1998,
Q10387834,,,2011,https://www.ufsb.edu.br/
Q30257290,,,1999,
